     A36, 1.1085545e+05, 1.1087843e+05, -1.4125316e-01, -1.4223973e-01,  4.6496220e-03, 4.6506456e-03, 1.1213691e-01, 1.1238174e-01, 2.9826748e-02, 2.9900597e-02, 8.7477387e+00, 8.7496644e+00
     A38, 1.1080023e+05, 1.1081549e+05, -9.2203094e-02, -9.2928491e-02,  4.6472167e-03, 4.6478942e-03, 1.1156160e-01, 1.1172364e-01, 2.9662424e-02, 2.9710954e-02, 8.7432134e+00, 8.7444880e+00
     A37, 1.1085609e+05, 1.1080038e+05, -3.6793620e-01, -3.6907905e-01,  1.1203542e-02, 1.1194804e-02, 1.8091138e-01, 1.7999035e-01, 5.2475716e-02, 5.2187490e-02, 7.3860810e+00, 7.3803203e+00
     A39, 1.1079977e+05, 1.1048349e+05, -3.7021555e-01, -3.7234854e-01,  1.0964261e-02, 1.0352187e-02, 1.7561559e-01, 1.7053224e-01, 5.0645137e-02, 4.9087579e-02, 7.4392358e+00, 7.4070686e+00
     A40, 1.1048255e+05, 1.1050384e+05, -4.4530054e-02, -4.3814814e-02,  4.1198064e-03, 2.8054599e-03, 9.0241993e-02, 9.0430610e-02, 2.3452581e-02, 2.3507316e-02, 9.3706139e+00, 9.3722350e+00
     A41, 1.1048291e+05, 1.1042070e+05, -3.8158166e-01, -3.8100145e-01,  1.0110729e-02, 9.7282376e-03, 1.6440129e-01, 1.6344211e-01, 4.6987651e-02, 4.6701661e-02, 7.4984233e+00, 7.4922464e+00
     A42, 1.1042019e+05, 1.1035011e+05, -1.4742399e-01, -1.3918506e-01,  1.1048311e-02, 9.7781242e-03, 2.6872942e-01, 2.6723658e-01, 1.4955997e-01, 1.4882124e-01, 7.9819704e+00, 7.9725785e+00
     A43, 1.1042019e+05, 1.1035011e+05, -1.4742399e-01, -1.3918506e-01,  1.1048311e-02, 9.7781242e-03, 2.6872942e-01, 2.6723658e-01, 1.4955997e-01, 1.4882124e-01, 7.9819704e+00, 7.9725785e+00
     A44, 1.1035241e+05, 1.1022343e+05, -1.8174657e-01, -1.5016512e-01,  8.7329454e-03, 8.3106943e-03, 2.3788689e-01, 2.3596925e-01, 1.2967299e-01, 1.2905353e-01, 8.1797795e+00, 8.1671080e+00
     A50, 1.1035241e+05, 1.1022343e+05, -1.8174657e-01, -1.5016512e-01,  8.7329454e-03, 8.3106943e-03, 2.3788689e-01, 2.3596925e-01, 1.2967299e-01, 1.2905353e-01, 8.1797795e+00, 8.1671080e+00
     A45, 1.1035218e+05, 1.1034387e+05, 1.6753755e-02, 2.1668651e-02,  5.1827546e-03, 5.1820819e-03, 1.7544104e-01, 1.7528847e-01, 9.0747284e-02, 9.0659887e-02, 8.8461428e+00, 8.8449946e+00
     A51, 1.1035218e+05, 1.1034387e+05, 1.6753755e-02, 2.1668651e-02,  5.1827546e-03, 5.1820819e-03, 1.7544104e-01, 1.7528847e-01, 9.0747284e-02, 9.0659887e-02, 8.8461428e+00, 8.8449946e+00
     A46, 1.1022285e+05, 1.1042313e+05, -2.2901429e-01, -4.3683896e-02,  6.7984719e-03, 4.9938696e-03, 1.8606409e-01, 1.9221284e-01, 9.7479317e-02, 1.0202545e-01, 8.6627251e+00, 8.7076341e+00
