     A44, 1.2344440e+05, 1.2332153e+05, 5.9163769e-02, 4.8998970e-02,  8.2680405e-03, 7.8705965e-03, 2.5425372e-01, 2.5268128e-01, 1.1862034e-01, 1.1770148e-01, 1.1116573e+01, 1.1102637e+01
     A50, 1.2344440e+05, 1.2332153e+05, 5.9163769e-02, 4.8998970e-02,  8.2680405e-03, 7.8705965e-03, 2.5425372e-01, 2.5268128e-01, 1.1862034e-01, 1.1770148e-01, 1.1116573e+01, 1.1102637e+01
     A45, 1.2344614e+05, 1.2344659e+05, 8.4115155e-03, 6.1718958e-03,  4.9012112e-03, 4.9012210e-03, 1.8961437e-01, 1.8961675e-01, 8.3332400e-02, 8.3332794e-02, 1.2008374e+01, 1.2008398e+01
     A51, 1.2344614e+05, 1.2344659e+05, 8.4115155e-03, 6.1718958e-03,  4.9012112e-03, 4.9012210e-03, 1.8961437e-01, 1.8961675e-01, 8.3332400e-02, 8.3332794e-02, 1.2008374e+01, 1.2008398e+01
     A46, 1.2332390e+05, 1.2262551e+05, 6.2317619e-02, 3.3992087e-02,  6.4347640e-03, 4.6763741e-03, 2.0141224e-01, 1.9478131e-01, 8.9468711e-02, 8.6019134e-02, 1.1769644e+01, 1.1704684e+01
     A52, 1.2332390e+05, 1.2262551e+05, 6.2317619e-02, 3.3992087e-02,  6.4347640e-03, 4.6763741e-03, 2.0141224e-01, 1.9478131e-01, 8.9468711e-02, 8.6019134e-02, 1.1769644e+01, 1.1704684e+01
     A47, 1.2332143e+05, 1.2332205e+05, 1.9265769e-02, 1.1810505e-02,  4.8784197e-03, 4.5125277e-03, 1.8408244e-01, 1.8407968e-01, 8.0637259e-02, 8.0631647e-02, 1.2090717e+01, 1.2090689e+01
     A53, 1.2332143e+05, 1.2332205e+05, 1.9265769e-02, 1.1810505e-02,  4.8784197e-03, 4.5125277e-03, 1.8408244e-01, 1.8407968e-01, 8.0637259e-02, 8.0631647e-02, 1.2090717e+01, 1.2090689e+01
     A48, 1.2262633e+05, 1.2238404e+05, 3.0648941e-02, 1.7806026e-02,  3.6704217e-03, 3.3102989e-03, 1.4952137e-01, 1.4781516e-01, 6.3138310e-02, 6.2328180e-02, 1.2698851e+01, 1.2680003e+01
     A54, 1.2262633e+05, 1.2238404e+05, 3.0648941e-02, 1.7806026e-02,  3.6704217e-03, 3.3102989e-03, 1.4952137e-01, 1.4781516e-01, 6.3138310e-02, 6.2328180e-02, 1.2698851e+01, 1.2680003e+01
     A49, 1.2262411e+05, 1.2232576e+05, 3.3038436e-02, 2.3275795e-02,  3.0304279e-03, 2.6764332e-03, 1.3160117e-01, 1.2977341e-01, 5.4641807e-02, 5.3803678e-02, 1.3266341e+01, 1.3244913e+01
     A55, 1.2262411e+05, 1.2232576e+05, 3.3038436e-02, 2.3275795e-02,  3.0304279e-03, 2.6764332e-03, 1.3160117e-01, 1.2977341e-01, 5.4641807e-02, 5.3803678e-02, 1.3266341e+01, 1.3244913e+01
     A56, 1.2339830e+05, 1.2339450e+05, 3.3177324e-02, 3.4095164e-02,  4.8734350e-03, 4.3859651e-03, 1.8287256e-01, 1.8283847e-01, 7.9994273e-02, 7.9976087e-02, 1.2133140e+01, 1.2132791e+01
     A57, 1.2339423e+05, 1.2338886e+05, 1.5888365e-02, 1.6174422e-02,  1.9273670e-03, 1.5872080e-03, 1.0072360e-01, 1.0069902e-01, 4.0468200e-02, 4.0457231e-02, 1.4868509e+01, 1.4868177e+01
     A58, 1.2339423e+05, 1.2338886e+05, 1.5888365e-02, 1.6174422e-02,  1.9273670e-03, 1.5872080e-03, 1.0072360e-01, 1.0069902e-01, 4.0468200e-02, 4.0457231e-02, 1.4868509e+01, 1.4868177e+01
     A59, 1.2339376e+05, 1.2339194e+05, 3.7676597e-02, 3.7877130e-02,  3.6802201e-03, 3.2053159e-03, 1.5259007e-01, 1.5257672e-01, 6.5032984e-02, 6.5026239e-02, 1.2855776e+01, 1.2855627e+01
     A60, 1.2339200e+05, 1.2339047e+05, 3.1744911e-02, 3.1805901e-02,  2.1836800e-03, 2.1836641e-03, 1.1583037e-01, 1.1582221e-01, 4.7267627e-02, 4.7263859e-02, 1.4112171e+01, 1.4112068e+01
     A61, 1.2339201e+05, 1.2339008e+05, 4.4070240e-02, 4.4132394e-02,  2.1836802e-03, 2.1836601e-03, 1.1583045e-01, 1.1582016e-01, 4.7267663e-02, 4.7262912e-02, 1.4112172e+01, 1.4112042e+01
     A62, 1.2339051e+05, 1.2338870e+05, 4.2715176e-03, 4.3704079e-03,  1.3410233e-03, 1.3410149e-03, 8.4970310e-02, 8.4963489e-02, 3.3595631e-02, 3.3592726e-02, 1.5888610e+01, 1.5888511e+01
     A63, 1.2339015e+05, 1.2338160e+05, 3.6955122e-02, 3.7048822e-02,  1.3410216e-03, 1.3409809e-03, 8.4968938e-02, 8.4936000e-02, 3.3595037e-02, 3.3580660e-02, 1.5888590e+01, 1.5888108e+01
     A64, 1.2339217e+05, 1.2336288e+05, 2.2045201e-02, 2.3712819e-02,  2.2974950e-03, 2.0674594e-03, 1.1528885e-01, 1.1513453e-01, 4.7223753e-02, 4.7152883e-02, 1.4157468e+01, 1.4155509e+01
     A65, 1.2339171e+05, 1.2336244e+05, 2.2045979e-02, 2.3712704e-02,  2.2974900e-03, 2.0674550e-03, 1.1528643e-01, 1.1513216e-01, 4.7222637e-02, 4.7151772e-02, 1.4157437e+01, 1.4155479e+01
     A66, 1.2338861e+05, 1.2338808e+05, 6.1300073e-02, 6.1389873e-02,  4.7599153e-03, 4.6378479e-03, 1.8494282e-01, 1.8493815e-01, 8.1220778e-02, 8.1218318e-02, 1.2099502e+01, 1.2099455e+01
     A67, 1.2338159e+05, 1.2338105e+05, 5.4940966e-02, 5.5038150e-02,  4.7596622e-03, 4.6376016e-03, 1.8487982e-01, 1.8487522e-01, 8.1187398e-02, 8.1185099e-02, 1.2098859e+01, 1.2098812e+01
     A68, 1.2338812e+05, 1.2338021e+05, 3.7118006e-02, 3.7504339e-02,  2.4265795e-03, 2.3109368e-03, 1.2185832e-01, 1.2181396e-01, 5.0192718e-02, 5.0172035e-02, 1.3869527e+01, 1.3868978e+01
     A69, 1.2338080e+05, 1.2337734e+05, 1.3880073e-02, 1.4260609e-02,  2.4264900e-03, 2.3109035e-03, 1.2181693e-01, 1.2179782e-01, 5.0173256e-02, 5.0164501e-02, 1.3869015e+01, 1.3868779e+01
     A70, 1.2338760e+05, 1.2338220e+05, 7.7031280e-02, 7.7361592e-02,  3.5641991e-03, 3.3264756e-03, 1.5346250e-01, 1.5342428e-01, 6.5102503e-02, 6.5084004e-02, 1.2804096e+01, 1.2803672e+01
     A73, 1.2338047e+05, 1.2337513e+05, 7.7034479e-02, 7.7353330e-02,  3.5640386e-03, 3.3263265e-03, 1.5341054e-01, 1.5337256e-01, 6.5076560e-02, 6.5058054e-02, 1.2803519e+01, 1.2803098e+01
     A71, 1.2338492e+05, 1.2313960e+05, 8.1552578e-02, 8.5562475e-02,  2.2527319e-03, 1.1252971e-03, 9.3559186e-02, 9.2521472e-02, 3.7283530e-02, 3.6827894e-02, 1.5290196e+01, 1.5275686e+01
     A74, 1.2337706e+05, 1.2313176e+05, 8.1540443e-02, 8.5526403e-02,  2.2526627e-03, 1.1252627e-03, 9.3525601e-02, 9.2488025e-02, 3.7268605e-02, 3.6813033e-02, 1.5289726e+01, 1.5275219e+01
     A72, 1.2338342e+05, 1.2314150e+05, 8.1602417e-02, 8.5554404e-02,  2.2527188e-03, 1.1253054e-03, 9.3552817e-02, 9.2529489e-02, 3.7280718e-02, 3.6831398e-02, 1.5290107e+01, 1.5275798e+01
     A75, 1.2337559e+05, 1.2313369e+05, 8.1590664e-02, 8.5518960e-02,  2.2526498e-03, 1.1252710e-03, 9.3519338e-02, 9.2496142e-02, 3.7265824e-02, 3.6816569e-02, 1.5289638e+01, 1.5275332e+01
     A76, 1.2338033e+05, 1.2336400e+05, 2.6171899e-02, 2.6853576e-02,  2.0563258e-03, 1.9419431e-03, 1.0912936e-01, 1.0904805e-01, 4.4363052e-02, 4.4326118e-02, 1.4437068e+01, 1.4436009e+01
     A78, 1.2337732e+05, 1.2336100e+05, 2.6170065e-02, 2.6848649e-02,  2.0562980e-03, 1.9419168e-03, 1.0911433e-01, 1.0903304e-01, 4.4356196e-02, 4.4319266e-02, 1.4436872e+01, 1.4435814e+01
     A77, 1.2337700e+05, 1.2337967e+05, -2.9170097e-02, -2.9120941e-02,  1.4589564e-03, 1.4589710e-03, 8.9586570e-02, 8.9597494e-02, 3.5588981e-02, 3.5593812e-02, 1.5554453e+01, 1.5554609e+01
     A79, 1.2339185e+05, 1.2338938e+05, 6.0885896e-02, 6.1416426e-02,  5.2805006e-03, 4.7892022e-03, 1.9225571e-01, 1.9223355e-01, 8.4786084e-02, 8.4774723e-02, 1.1950776e+01, 1.1950554e+01
     A81, 1.2338413e+05, 1.2338166e+05, 5.2051731e-02, 5.2570798e-02,  5.2801779e-03, 4.7889115e-03, 1.9218286e-01, 1.9216120e-01, 8.4746903e-02, 8.4736063e-02, 1.1950046e+01, 1.1949829e+01
     A80, 1.2339128e+05, 1.2311834e+05, 1.3750886e-01, 1.4038564e-01,  1.0902023e-03, 5.4473671e-04, 5.8448817e-02, 5.7741184e-02, 2.2433460e-02, 2.2143593e-02, 1.8541656e+01, 1.8529260e+01
